3.670779750053579926e-01,4.251898416014538995e-01,2.023847305046501399e-01,3.212471968350681384e-01,4.639181406828465914e-01,5.077883709887275332e-01,5.318586440331760645e-01,5.617011985102905447e-01,6.362168981309412885e-01,3.308768373900443649e-01,6.111248388671165488e-01
4.090765150936201411e-01,6.362104238447054971e-01,4.200056228489810195e-01,4.046046376792452048e-01,6.234262464470161635e-01,4.262807516051864143e-01,4.879766218257285959e-01,4.982035284976460976e-01,3.692675366212454513e-01,4.760800454517231661e-01,5.154955599693529233e-01
4.786818410347822295e-01,4.736622855233408869e-01,4.758498883706218652e-01,5.196907965438739563e-01,4.510208934155340299e-01,6.571106735966083523e-01,2.749359239492571994e-01,4.233241532917865757e-01,6.788825640441427112e-01,5.098200165827954100e-01,5.982047654449947904e-01
4.650481433889888661e-01,5.370184843877012781e-01,4.467575216090809986e-01,3.874810280048675004e-01,4.930180940008587198e-01,4.894872790045762256e-01,2.940657527291191120e-01,4.610245202796259822e-01,5.135644554069968004e-01,4.102140983329101709e-01,4.558642871649404849e-01
3.528959698382308496e-01,4.157480769482856386e-01,4.626156078377258174e-01,5.647056071197871230e-01,5.490978375978887716e-01,3.796911256506014798e-01,4.173559888543361684e-01,4.595801840769967450e-01,4.851559911889936627e-01,5.405012141480681764e-01,5.772490337007032402e-01
2.328950776295360681e-01,6.150667621072323232e-01,5.752869436732026553e-01,4.997121187163629519e-01,3.503653202225291974e-01,5.630686644150153519e-01,4.685494405746196134e-01,5.105456120942175602e-01,4.305085404122270809e-01,3.140589299314546778e-01,3.752536070914784250e-01
1.889596442532365528e-01,4.800496655520998246e-01,6.672699099315020366e-01,4.989726136075146035e-01,3.661907951181556653e-01,5.151375458948757036e-01,5.089786415702289846e-01,3.049311902344080116e-01,4.414681442899180408e-01,3.737110677333599362e-01,4.547458010886024082e-01
5.132515197221079184e-01,2.037082857004147984e-01,4.463230101213737089e-01,4.046822673672312298e-01,3.529293073538122827e-01,6.091176470588235414e-01,4.115041940760286177e-01,6.036145195688147336e-01,6.337611229104589405e-01,4.397753983125551325e-01,4.520681293857981009e-01
4.325694921287556727e-01,4.414553466162718931e-01,4.863941723158270447e-01,4.611142334594187098e-01,4.267637568048153196e-01,3.646708661250741002e-01,3.928855676703156830e-01,5.209821933450025089e-01,4.084388046850321308e-01,5.272287776382300617e-01,3.481752146699451655e-01
3.760767793616974219e-01,4.015010836135165517e-01,3.603153709036061580e-01,4.510557735723005335e-01,2.638151092317743696e-01,4.532125183404375757e-01,3.577630156045848997e-01,4.584686641335841140e-01,5.332195707866211887e-01,4.409747287898458379e-01,3.787792217295338215e-01
4.419850638910045038e-01,4.833774345411982476e-01,7.069498148909914015e-01,3.892747695742974079e-01,7.197323583891819254e-01,6.027473965093906871e-01,5.844917670949240085e-01,5.442614529509642862e-01,5.665900073367684531e-01,5.420836832430505625e-01,4.817217674975756703e-01
2.536626258779723919e-01,3.960007470129313090e-01,6.599126487779213290e-01,5.619506301841616924e-01,5.340836030501617815e-01,3.708262475925679924e-01,4.546482252056562312e-01,3.414873595375736981e-01,5.284744223889543679e-01,5.004135836814976868e-01,5.591306219695487689e-01
6.441370720782485515e-01,5.089211618665048231e-01,3.894226145317356003e-01,5.169822660999131569e-01,3.734374174638191990e-01,5.750685588920881885e-01,3.398179000592366772e-01,4.384193621205753066e-01,5.680237395334899464e-01,6.215245587203513944e-01,5.925938114173407989e-01
4.079502685927096084e-01,4.830942709655580702e-01,6.887526349233779044e-01,5.810308554017139526e-01,4.700886987183283128e-01,3.854502665064244438e-01,3.683451277820089520e-01,4.727001895715122193e-01,3.370129377479432198e-01,5.225421922138792086e-01,5.755209842807655907e-01
4.141398514851484802e-01,6.307993780147245211e-01,5.393309157877711479e-01,3.793644749090294144e-01,5.757469160255135332e-01,2.903587645137133411e-01,4.047593114069917286e-01,3.838719713814419676e-01,3.445165941128706111e-01,4.813987386204502950e-01,4.387161939919107523e-01
2.544911462300076255e-01,2.822484939773879375e-01,3.394704133874926200e-01,5.586895403431830776e-01,4.362197775920186871e-01,5.072467056476681613e-01,5.729938906966772771e-01,5.014618291729641131e-01,4.971043009278303670e-01,4.586529437655012531e-01,5.332104317657971881e-01
2.791185429397414763e-01,4.206895205723767406e-01,2.999436903093496420e-01,6.149277705266323890e-01,4.077320906129084932e-01,3.880942089676153173e-01,5.687837452561520513e-01,4.839770751749856714e-01,5.379039718693952032e-01,4.916547932948232003e-01,4.301088737600473055e-01
3.079542382522256205e-01,5.042529366058777773e-01,4.454408850266680098e-01,6.268367822422863389e-01,4.853854235356065416e-01,3.739443719946043965e-01,4.905177174943824991e-01,3.853584877718541080e-01,4.852947159548097744e-01,5.008136859467871016e-01,5.996474804205050857e-01
4.179555137853070979e-01,3.121887429127528368e-01,4.523936620609717574e-01,4.625830902068265305e-01,7.019868366927189962e-01,4.082363194978998466e-01,3.155615321147499097e-01,5.082543869015888616e-01,6.268655474106978875e-01,5.076739054713848009e-01,5.628643186192471282e-01
6.229534517656976078e-01,4.174400293057131117e-01,3.408724318996660951e-01,4.556472039973556987e-01,4.524488025725649787e-01,5.579414050002284853e-01,4.352524002762073740e-01,4.700255827991309809e-01,4.102011394559275104e-01,4.982847123429698932e-01,4.784098241410186247e-01
3.796566916307015371e-01,3.744866879697263395e-01,6.436043694867223941e-01,7.060841446135563970e-01,5.346880137488887463e-01,5.554043367406606979e-01,4.331584266417807250e-01,3.507411732587172315e-01,5.503923853923854415e-01,4.503004879864164200e-01,3.616118600006389405e-01
6.249966224330300024e-01,3.567934638876691933e-01,2.852963421342134542e-01,5.853031065158373902e-01,4.770476462643792881e-01,5.348242000037888300e-01,3.742082381315054440e-01,5.796574340691987848e-01,4.714821712169827705e-01,3.638706418718795077e-01,5.305640582806796512e-01
6.056782529147560767e-01,4.558687862791701018e-01,4.530969929109657235e-01,5.427481046890376692e-01,4.858122059256094749e-01,6.059011947612680249e-01,4.526287267731062824e-01,4.549607571386357074e-01,5.264744030528993868e-01,4.272483498349834985e-01,5.900740436034553893e-01
2.935541881780821538e-01,3.307712475682609288e-01,4.343531867701272420e-01,6.615394557247581409e-01,5.251636272224508017e-01,4.666273577743172973e-01,6.713714063714063540e-01,5.178142097385515230e-01,5.201555139269105066e-01,5.200340961718012966e-01,6.149938135219634727e-01
3.344376745366844372e-01,3.824593578257449167e-01,5.107532093250165550e-01,3.913099242616569495e-01,4.989200382242294229e-01,4.281879366845722790e-01,4.313940117259715268e-01,5.267038004362405434e-01,4.884896506765148416e-01,5.086839129411785398e-01,5.135444411190531744e-01
4.897237173153136669e-01,2.002832254379283972e-01,5.959400978193769571e-01,5.528669503347816150e-01,3.695822977685915278e-01,4.162710818593171602e-01,4.938392599195077781e-01,3.357260726072606727e-01,4.368487973720209250e-01,4.614045901762818258e-01,4.831055200528111548e-01
4.249042811997519875e-01,5.794675872480610224e-01,3.920144663046917777e-01,4.643787015801024154e-01,3.647390347072602679e-01,3.870811119573496217e-01,5.924064171122994660e-01,4.447942489892529605e-01,5.407699933019032290e-01,4.647140286232239736e-01,5.337896915826247923e-01
4.970793489319193514e-01,4.239478620933195829e-01,2.510631453164300919e-01,4.714215373544655696e-01,3.962617125951488073e-01,5.391835866248069209e-01,5.303140593829529514e-01,4.324522975460725616e-01,6.150939074648255067e-01,5.265106190088456595e-01,4.482048575382798772e-01
2.341897735843563311e-01,5.936129740194047155e-01,3.797442982458438254e-01,5.512893642305406461e-01,5.579538482694422763e-01,3.097205438221847240e-01,6.076263288423149334e-01,5.360542123671737658e-01,4.695434575581621250e-01,5.996749223940658347e-01,6.210649196431410335e-01
2.870417174381205694e-01,5.785567533200828283e-01,4.432398800151388096e-01,4.036524138711011789e-01,6.391373006078887586e-01,4.365103436862449726e-01,4.901885774754236036e-01,5.097537428326837095e-01,4.689620442486008289e-01,5.961881255998903173e-01,5.515461239736196841e-01
3.533548185780707174e-01,3.404746011162675390e-01,5.474591005665713217e-01,3.365204798492354987e-01,5.236188805509116584e-01,4.372553841922654505e-01,4.892163747357310966e-01,3.740149255310146192e-01,5.656703694044441511e-01,5.408850952968600190e-01,4.902311883853848196e-01
4.462309577031068342e-01,5.419130439569271873e-01,2.877157908098502137e-01,6.155601102838279548e-01,6.286957813428402098e-01,5.514669198834518671e-01,5.509505889773260723e-01,4.359564081408141001e-01,4.742683917063280630e-01,3.772127066091637837e-01,3.355954345434543629e-01
3.563495578602772218e-01,4.911197932836516844e-01,3.287406439557897242e-01,4.605943326044306119e-01,6.105367168873997441e-01,4.597736056408608940e-01,4.856338789087566998e-01,4.136629097069587369e-01,4.166888849371538361e-01,4.973433768243701314e-01,5.535427616851473775e-01
5.726584487830728154e-01,6.131544695236451625e-01,4.333881503183579786e-01,5.385808894415121673e-01,5.024212323689491999e-01,3.051574341167349047e-01,4.395788048582455199e-01,5.038766707992242688e-01,4.641406258453362743e-01,4.046710988370779694e-01,5.911790838377312118e-01
3.982869628445971921e-01,2.655456651434374149e-01,4.037576538434103912e-01,4.218104743166624648e-01,4.077489502688750322e-01,6.017252292343694409e-01,3.468638931200813125e-01,5.403354766077586024e-01,3.352369329433378953e-01,5.193440561203670480e-01,5.054141230341647750e-01
3.500048603198090413e-01,4.642965825117734147e-01,5.484173400900975714e-01,6.255692660291333196e-01,6.102465834818775470e-01,3.930041116277169233e-01,6.284830834726068405e-01,4.671602250212967822e-01,3.405779279851062213e-01,4.549759299100328280e-01,5.489149359419457364e-01
4.146799686119398420e-01,6.637715425960741822e-01,3.201514841837606040e-01,4.326403590840358637e-01,4.145826657897251910e-01,4.420556631328264041e-01,5.413774283490710992e-01,5.813738730373519958e-01,5.528349449576051011e-01,6.142936148818501918e-01,3.636656934924262230e-01
2.717958180439824512e-01,2.123294625960296389e-01,2.879162435474316717e-01,4.819504561860836200e-01,3.150810771292393286e-01,3.024432972873073444e-01,4.934486991844446169e-01,4.227337419186797396e-01,5.457786680449372430e-01,4.435510258113445348e-01,4.562089499431370432e-01
3.899890918325846223e-01,4.198759225953221375e-01,5.785733015518135236e-01,3.867196350014907580e-01,3.673350566611514045e-01,3.906221251236597913e-01,3.834618558009647571e-01,5.204790810907311549e-01,5.391654357198566450e-01,4.866458120934523679e-01,5.753846917412880346e-01
4.692153478897624908e-01,2.487183076039154450e-01,4.679108439999604130e-01,5.269655980773728654e-01,4.665327279510137481e-01,4.934482533363655499e-01,3.484778285520859775e-01,4.309687381275377760e-01,3.239813404417364873e-01,5.377042657747943544e-01,4.382576797207102248e-01
3.777234594328776618e-01,4.879591038952256765e-01,4.661486946129516085e-01,5.129510631415118427e-01,4.027389036980621451e-01,3.197020985874131638e-01,4.535643963199138540e-01,3.979360200816368098e-01,4.269428523060647684e-01,6.018019562137210121e-01,5.056810609407721424e-01
3.157378076906031672e-01,3.334736505324740752e-01,2.636135969366167342e-01,6.795362170545107272e-01,4.960728728270329957e-01,4.254629230901469938e-01,6.127260895195474344e-01,6.109309721515501224e-01,3.492497567064398734e-01,5.433947130795200309e-01,3.963839172378776365e-01
4.226710012962960894e-01,5.038654736338794571e-01,4.464696653385946123e-01,6.932429832454404250e-01,4.339323467628400932e-01,4.260439736682212208e-01,6.142963478425451651e-01,4.666637628827723927e-01,5.890120663650075805e-01,5.564555052790347567e-01,5.861087963655104982e-01
4.421807803506352386e-01,5.075085482141958870e-01,3.613959232461708138e-01,3.465874269468006696e-01,2.754703496667388896e-01,4.236286292374711882e-01,3.924734447648902669e-01,5.133912246620474518e-01,4.989164653849291753e-01,5.811186947529718427e-01,6.159904500287547435e-01
4.098206705070946976e-01,2.777199295982893945e-01,3.801785212598084995e-01,4.249100871625623999e-01,4.536543630700869412e-01,5.675244046360905514e-01,5.002280950919895108e-01,3.610226401989519718e-01,4.526298873069513062e-01,4.649538683576618370e-01,5.483400751388591843e-01
